,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,28,12,16,9,7,9,2,32,60,18,40,55,80,88,97,100,100,100,100,100,39,36,100,100,50,45,39,100,100,100,100,100,61,100,100,100,100,76,71,77,60,17,19,49,15,100,100,88,69,69,71,88,76,88,100,100,98,76,70,75,81,79,77,76,58,60,61,61,68,55,77,68,82,100,100,78,57,77,100,100,100,100,89,100,100,100,100,100,94,100,100,78,68,55,71,74,46,22,12,6,3,8,16,20,20,17,11,22,31,29,30,54,66,68,45,69,77,89,100,100,21,100,100,69,14,10,53,46,29,16,7,8,7,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,6,9,13,12,17,14,43,78,9,70,74,100,100,100,100,100,100,100,73,16,22,81,100,19,57,32,80,100,100,100,60,76,100,100,100,100,100,89,86,50,20,25,100,100,100,100,100,100,100,100,100,100,79,92,100,100,86,65,68,81,81,67,71,43,81,78,83,83,68,66,62,30,59,61,53,23,85,100,94,100,100,92,91,100,100,100,100,100,100,100,86,68,52,63,57,60,37,18,10,12,16,9,10,14,8,7,24,48,51,31,41,63,88,65,93,100,100,100,100,28,100,100,100,39,58,35,61,55,36,25,26,27,21,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,6,8,12,12,19,17,39,73,47,58,76,100,100,100,100,100,100,100,100,39,7,58,81,13,68,36,61,90,100,100,100,69,100,100,100,100,100,99,89,94,38,55,69,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,75,84,90,75,67,52,61,61,59,72,74,71,44,28,39,22,25,47,90,100,100,100,100,94,96,100,100,100,100,100,100,100,84,60,40,53,51,49,48,30,14,10,17,25,6,13,3,11,11,44,66,54,44,47,83,100,87,100,100,100,100,91,100,81,92,85,24,78,33,71,54,38,36,35,42,27,9,4,3,3,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,6,15,36,39,31,38,32,14,40,58,46,38,55,100,100,100,100,100,100,100,100,35,23,57,41,41,44,26,81,100,73,65,69,63,100,100,100,100,100,100,78,100,7,100,100,100,100,100,100,70,100,100,100,100,100,100,100,91,69,63,86,88,77,65,51,56,57,35,17,48,61,29,18,22,27,37,12,63,100,89,100,91,100,100,100,100,100,100,100,100,100,75,61,49,37,45,57,52,38,24,6,18,12,17,5,4,21,15,26,58,70,67,60,76,86,100,100,78,100,100,100,100,75,48,77,52,26,55,37,39,25,28,40,31,56,40,20,16,16,18,16,15,15,7,2,1,0,0,0,0,-1,-1,-1
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,30,31,64,86,78,74,65,33,20,19,45,64,60,72,66,84,71,100,100,100,100,68,27,32,8,32,24,21,34,87,100,100,99,88,59,94,100,100,100,100,100,75,77,100,100,100,100,100,100,100,56,100,100,100,100,100,100,68,83,72,68,85,75,67,40,60,58,32,48,10,54,39,15,43,63,81,96,100,100,97,94,84,100,100,100,100,100,100,100,100,100,82,55,42,27,16,44,58,42,33,16,16,23,12,5,14,26,31,35,47,76,96,100,100,77,100,100,100,100,100,100,100,67,37,38,47,47,10,37,36,34,37,49,57,35,72,59,42,40,42,44,42,41,27,10,4,2,0,0,0,0,0,0
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,25,24,56,48,68,58,54,35,30,16,17,47,52,57,100,100,84,44,20,44,61,56,9,24,15,27,16,20,17,53,46,32,30,100,100,87,78,100,100,100,100,80,71,91,100,100,44,97,91,100,100,77,100,100,100,100,100,100,73,58,56,76,64,56,46,54,65,64,38,72,31,10,35,63,59,94,84,100,100,77,90,83,100,100,100,100,100,100,100,100,98,89,71,46,46,12,26,56,35,27,27,5,12,8,8,16,31,31,48,49,35,75,58,67,65,100,100,100,93,100,100,85,35,22,30,34,43,29,22,21,20,20,23,40,59,41,59,43,34,33,36,29,26,47,42,21,18,15,14,14,14,13,13
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,17,30,61,90,70,47,41,42,42,24,5,13,34,42,100,100,82,100,68,9,24,17,14,13,23,29,14,24,14,43,39,97,100,8,100,100,100,100,86,73,91,100,54,57,82,53,34,51,59,67,84,100,60,100,100,100,100,87,100,83,47,46,64,60,53,65,69,72,76,69,100,99,100,100,91,98,93,84,95,83,100,100,100,100,100,100,100,100,100,100,100,92,91,27,100,64,38,50,35,21,21,15,7,7,11,19,35,36,46,59,26,45,62,100,92,100,100,100,51,48,75,84,24,24,14,20,21,12,13,13,12,12,12,18,39,57,40,24,25,31,33,39,51,32,67,61,54,51,49,48,48,47,47
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,20,20,25,16,24,16,48,73,57,18,14,30,37,20,15,32,27,15,93,100,29,90,38,13,10,6,9,16,27,24,20,25,22,68,47,100,100,50,100,88,90,91,67,80,92,100,60,80,53,33,28,30,49,68,84,100,65,100,100,100,100,80,100,87,53,100,100,83,34,55,29,26,88,92,100,100,100,100,100,100,93,100,84,100,62,66,72,78,98,100,100,97,100,100,92,79,53,60,83,57,49,31,20,21,16,11,11,12,23,38,38,52,60,32,35,52,100,51,100,100,100,63,22,37,87,53,5,17,7,16,7,9,9,9,10,10,10,13,33,44,29,18,23,27,27,39,63,38,74,64,60,60,58,59,58,57
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,23,34,34,34,40,11,14,47,63,35,34,41,18,25,20,58,56,40,48,37,29,62,69,34,10,9,17,17,11,19,17,33,39,19,67,63,85,34,48,55,47,55,53,72,97,59,71,47,27,12,4,5,11,60,78,89,100,70,69,89,100,100,89,100,46,100,100,89,100,96,78,92,14,76,92,84,100,100,100,92,89,79,95,100,56,47,29,52,90,100,100,94,66,82,64,38,44,3,56,55,49,31,17,21,22,14,8,9,20,38,36,45,55,16,46,55,100,70,41,100,95,100,81,28,41,63,35,10,2,14,8,6,6,6,7,7,7,7,11,21,26,18,19,22,23,23,41,65,39,41,51,49,50,50,48,48
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,32,49,52,52,54,36,17,29,63,72,10,56,43,13,6,41,76,20,66,57,32,30,46,59,45,28,28,34,42,25,15,23,47,56,17,57,53,26,18,13,31,35,40,44,67,89,68,27,15,21,20,18,19,17,66,78,85,100,88,64,100,100,100,57,100,100,100,100,73,100,100,100,100,76,94,100,100,100,100,100,77,100,100,100,84,58,29,46,82,100,100,100,78,65,36,39,33,26,14,34,47,31,18,19,22,22,12,9,17,35,35,42,54,5,41,57,100,100,72,25,94,100,100,53,12,20,48,37,16,10,5,5,5,5,5,5,5,6,6,7,13,18,18,18,18,19,19,32,51,52,55,55,55,55,54,53
