,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,36,51,48,27,25,27,48,51,57,51,31,34,8,47,43,34,42,57,68,36,24,31,44,69,49,39,43,61,71,30,60,24,87,86,33,37,19,43,33,39,45,21,26,14,32,25,17,36,20,28,26,20,18,18,17,27,58,71,77,93,82,63,77,100,100,86,100,100,93,100,76,100,100,100,100,100,100,100,100,78,100,100,100,100,100,100,100,100,100,84,100,95,86,81,79,81,71,84,64,40,32,15,32,26,29,23,11,11,16,34,43,53,77,72,77,93,100,91,100,100,100,100,100,100,94,27,41,34,63,56,44,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,33,12,8
32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,16,25,51,54,25,21,27,33,27,37,45,29,34,14,45,24,32,28,53,79,34,25,22,62,64,44,67,94,84,36,50,49,37,77,57,23,19,37,40,21,45,35,21,23,23,33,16,28,16,29,24,16,17,18,17,13,32,53,53,59,89,74,59,72,100,76,81,56,69,100,100,100,100,100,100,100,100,100,92,98,100,100,100,100,100,100,100,100,99,92,100,85,82,70,66,68,64,73,55,38,23,19,34,31,22,31,25,11,8,24,45,58,76,86,78,91,100,100,100,100,100,100,100,100,100,61,7,48,31,54,43,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,31,28,-1,-1,-1
33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,7,23,64,67,29,23,11,16,8,30,38,27,32,10,15,24,37,65,49,78,44,27,50,45,51,58,100,100,58,37,31,26,39,59,32,31,37,37,28,22,28,16,17,17,26,22,15,23,41,34,15,17,16,18,14,20,29,32,32,55,84,59,80,92,89,37,70,100,79,52,91,100,100,100,100,100,100,96,85,100,100,100,100,100,100,100,100,100,100,100,91,80,70,71,64,49,54,48,30,22,13,39,34,28,24,38,30,15,17,31,56,78,86,97,84,99,100,100,100,100,100,100,100,100,61,37,14,56,40,35,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,44,58,-1,-1,-1
34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,4,7,7,46,79,51,42,19,9,19,17,39,37,27,32,29,27,12,50,57,55,65,47,40,43,50,44,100,100,88,32,12,5,30,27,57,58,48,43,29,21,25,19,22,21,27,20,15,29,46,45,23,20,13,19,17,20,25,22,26,34,55,82,59,87,79,74,81,100,100,100,86,100,100,100,100,100,100,100,97,100,100,100,100,100,100,100,100,100,100,100,98,75,71,62,56,48,45,34,24,17,7,29,40,33,27,30,40,28,18,27,47,76,85,96,100,99,100,100,100,100,100,100,100,100,80,41,25,22,41,37,34,35,35,33,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,38,40,-1,-1,-1
35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,13,22,18,31,66,100,100,68,19,26,13,22,28,20,23,25,22,16,22,33,26,51,55,70,71,86,60,66,88,68,30,38,20,45,100,100,36,28,43,55,36,29,29,32,42,34,28,18,26,40,40,26,18,17,23,23,18,16,23,21,31,37,61,80,55,55,61,92,100,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91,83,91,90,41,35,33,18,15,7,19,34,45,38,23,30,28,18,22,54,80,100,100,100,100,100,100,100,100,100,100,93,100,89,47,24,7,17,13,10,12,13,10,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,11,-1,-1,-1
36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,19,31,37,45,59,100,100,100,70,39,18,18,13,15,20,16,16,13,14,14,30,34,60,92,42,100,91,47,56,34,32,38,45,55,100,100,100,59,36,58,66,45,33,36,44,49,33,24,30,39,33,19,16,21,29,32,29,25,17,21,23,31,38,53,74,75,74,91,100,100,100,100,100,100,100,100,97,100,100,85,100,100,100,100,100,100,100,100,97,100,100,97,92,88,100,100,75,36,21,18,12,13,23,26,39,50,34,19,14,15,16,43,83,99,100,100,100,100,100,100,100,100,100,100,47,48,52,26,5,4,2,2,2,4,4,6,8,6,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,-1,-1,-1
37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,11,25,27,16,32,86,100,100,65,27,29,21,25,24,19,18,20,33,20,12,20,35,27,54,94,41,94,49,49,38,26,34,44,37,47,100,99,25,41,81,40,76,44,33,38,41,40,25,27,35,38,27,18,23,36,24,31,22,24,20,20,18,26,27,45,75,73,67,90,100,100,100,100,100,100,100,100,85,97,100,100,100,100,100,100,100,100,100,100,94,100,83,74,65,60,73,42,19,11,6,7,12,18,20,23,35,40,23,25,22,23,45,84,87,100,100,100,100,100,100,100,100,100,100,60,35,46,30,7,3,2,2,2,2,5,4,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,15,14,-1,-1,-1
38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,10,17,16,15,6,48,90,56,34,40,24,14,22,31,29,18,20,45,54,36,19,31,31,23,51,91,49,37,7,20,13,26,69,75,59,46,44,43,22,91,100,42,70,43,38,37,34,34,23,32,35,34,30,35,44,28,43,39,24,19,23,32,24,19,23,55,79,72,74,90,99,100,98,96,99,100,100,100,81,94,90,92,100,100,100,95,100,100,100,100,100,95,71,63,53,49,32,7,8,3,4,5,9,11,12,15,24,29,23,35,36,61,92,93,100,100,100,100,100,100,100,100,100,100,88,51,36,24,10,3,2,3,3,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,8,26,45,-1,-1,-1
39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,11,6,8,12,19,9,15,4,46,54,39,27,24,8,6,16,38,34,22,36,56,46,27,28,23,19,16,47,63,40,16,13,13,32,34,73,55,29,23,40,67,36,100,87,63,45,34,35,27,23,35,22,32,33,32,31,38,42,31,40,26,17,18,28,32,24,22,26,55,62,60,75,77,80,100,79,74,100,100,100,84,95,90,88,80,98,100,91,71,100,100,90,86,70,57,45,41,32,27,11,5,5,7,17,17,12,11,11,13,23,19,30,26,57,96,100,100,95,92,100,100,100,100,100,100,100,94,60,38,19,7,6,5,5,4,4,6,3,1,1,1,1,1,1,1,1,1,1,1,1,2,10,15,31,29,-1,-1,-1
40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,5,9,13,11,13,5,3,15,17,10,4,10,6,3,3,19,47,43,23,40,27,38,36,22,23,17,18,30,36,23,16,22,51,82,44,50,25,8,24,53,83,26,33,58,47,26,29,22,15,28,36,24,27,27,40,46,32,28,36,23,18,17,20,25,24,18,17,24,37,41,49,67,64,94,100,95,100,100,100,94,100,100,100,84,87,96,100,83,70,86,60,51,41,29,24,19,20,17,8,5,14,21,31,38,20,11,8,9,14,10,25,26,32,74,100,100,100,100,62,69,100,100,100,100,98,80,67,49,29,15,14,14,13,13,12,15,18,15,14,14,14,14,14,14,14,14,14,17,20,20,33,52,35,71,-1,-1,-1
41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,4,4,10,13,8,6,9,12,9,4,6,2,6,3,2,3,27,49,32,27,16,38,44,33,20,19,18,15,21,30,26,23,26,79,91,49,33,19,31,38,68,85,77,74,59,37,30,20,18,21,30,34,21,23,31,50,46,37,31,22,18,18,19,18,16,17,14,15,15,27,33,38,55,58,79,92,100,100,100,81,88,100,100,100,69,78,86,84,80,61,48,33,27,20,14,13,13,9,4,3,13,30,20,44,34,14,6,3,9,13,26,35,44,53,87,100,100,100,76,96,100,100,100,100,88,58,50,56,41,27,25,24,24,24,23,24,30,32,31,31,31,30,30,30,30,31,31,33,39,42,52,60,-1,-1,-1,-1,-1
42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,4,4,3,1,10,14,9,6,5,8,3,4,4,8,4,4,7,10,24,34,10,21,13,25,23,12,4,6,11,19,26,24,26,21,28,81,78,31,44,65,72,63,33,64,82,49,33,25,31,17,22,22,25,23,13,15,30,30,24,24,27,19,28,32,22,18,16,12,11,12,14,23,25,31,18,20,27,27,43,62,48,44,53,68,75,52,43,53,44,45,37,15,15,22,21,14,12,12,12,5,5,1,18,19,31,28,19,7,13,14,11,19,31,61,83,62,97,98,100,90,14,100,100,100,100,100,79,28,23,22,23,25,25,25,26,26,20,18,21,21,20,21,20,20,20,20,27,29,21,31,27,28,27,-1,-1,-1,-1,-1
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,9,4,3,4,3,13,15,13,9,6,1,2,6,10,6,8,8,11,14,9,16,8,11,8,10,10,4,10,6,13,26,33,52,31,29,31,80,83,90,99,96,85,74,97,100,100,61,50,29,24,21,23,20,18,19,19,17,18,17,17,21,25,30,38,34,23,19,13,4,11,14,15,21,22,13,10,6,10,18,23,38,31,31,36,43,49,44,36,32,25,21,4,18,12,17,15,12,11,13,11,10,8,8,15,18,16,14,12,18,23,12,6,22,57,100,91,82,100,100,100,84,88,100,80,95,100,100,29,45,37,36,39,38,38,38,39,38,29,27,27,27,27,27,27,27,27,23,17,21,40,48,50,52,-1,-1,-1,-1,-1
44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,11,3,2,3,7,6,14,11,6,6,2,2,2,7,9,5,6,6,9,15,6,15,9,8,8,11,9,6,9,7,23,32,40,38,28,51,42,85,75,88,96,81,70,73,100,100,76,40,37,27,18,19,15,10,13,17,16,14,13,16,19,21,13,22,31,28,17,10,8,9,15,21,24,27,23,14,13,17,21,13,27,22,21,24,25,32,35,28,25,24,18,11,7,14,13,15,13,12,13,15,11,9,13,18,19,14,9,15,20,15,5,22,26,64,100,99,87,100,100,100,94,87,85,93,71,100,100,74,22,30,29,29,29,29,21,20,45,35,20,19,19,19,19,12,8,9,31,26,15,13,28,24,25,-1,-1,-1,-1,-1
45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,4,1,1,5,8,5,5,7,6,5,5,1,3,5,4,3,2,3,11,19,11,14,9,10,11,10,9,7,6,13,30,34,31,41,53,52,35,47,62,53,49,55,57,56,46,59,28,21,24,20,17,13,9,12,10,12,11,10,14,24,24,11,7,23,36,32,23,20,22,21,30,42,42,35,31,13,23,30,15,19,14,8,12,14,16,21,22,20,23,21,13,8,6,10,14,11,11,14,25,21,15,18,16,15,12,8,14,28,29,34,51,57,77,100,100,88,100,100,100,100,87,92,100,78,79,92,77,56,42,40,40,40,40,48,62,44,43,25,16,15,15,15,14,23,28,19,38,23,12,5,5,4,-1,-1,-1,-1,-1
46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,7,5,4,1,1,4,6,8,7,4,6,9,7,3,3,3,3,2,3,5,14,20,11,15,13,11,8,8,11,10,7,10,25,31,35,44,39,35,42,53,51,48,49,54,55,51,26,25,16,18,15,17,15,6,14,11,10,9,8,9,19,29,24,13,12,34,45,40,31,32,34,37,46,56,48,42,38,8,31,24,18,15,8,12,12,14,18,21,17,22,28,21,13,11,14,18,12,9,8,19,26,24,19,16,15,5,7,9,28,42,41,57,83,100,100,100,100,100,100,100,100,95,100,100,75,77,68,52,57,47,45,49,49,50,52,65,75,30,33,19,16,11,14,33,26,33,22,19,30,15,5,2,0,-1,-1,-1,-1,-1
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,2,3,1,1,1,4,6,6,4,11,6,11,7,10,10,7,6,3,2,8,17,20,11,23,19,10,8,11,15,11,4,7,51,62,51,33,27,25,33,25,11,15,35,38,29,23,17,22,12,11,11,14,12,8,15,18,17,18,16,14,29,39,36,31,37,58,61,55,54,52,52,45,54,57,47,49,47,10,24,10,12,9,10,23,23,16,21,10,27,23,23,15,11,11,18,25,19,12,4,11,23,23,41,40,10,6,8,31,58,27,41,57,100,100,100,100,100,100,100,100,100,100,100,95,69,68,33,36,21,35,31,27,27,27,25,36,27,27,11,11,29,52,33,79,62,33,17,13,13,4,2,0,-1,-1,-1,-1,-1
48,-1,-1,-1,-1,-1,-1,-1,-1,14,14,12,5,6,3,0,1,2,2,4,5,4,14,16,5,10,16,18,14,5,6,4,7,11,18,21,20,30,18,11,11,15,16,8,7,65,100,100,42,24,25,24,21,18,25,15,31,25,15,12,10,14,12,9,9,12,15,22,27,31,35,39,38,37,51,63,71,75,84,98,100,100,99,89,71,64,57,58,56,63,59,25,10,10,7,7,17,29,21,18,7,23,37,25,13,16,15,17,30,37,25,16,15,14,27,46,68,39,11,13,43,70,50,56,46,74,100,100,100,100,100,100,100,100,100,100,100,90,63,33,18,17,49,56,49,45,45,45,43,32,26,15,18,37,76,83,53,98,61,26,22,8,0,0,0,-1,-1,-1,-1,-1
49,-1,-1,-1,-1,-1,-1,-1,-1,11,10,8,6,6,2,1,3,7,6,7,7,6,6,11,5,18,17,17,11,5,7,2,5,11,12,7,22,23,32,20,24,27,26,61,89,100,100,92,100,42,28,26,19,18,19,20,16,21,14,7,6,10,12,8,8,7,9,13,23,25,32,36,34,36,49,68,73,84,88,70,78,76,91,85,88,64,90,77,49,41,54,64,21,10,11,7,12,10,30,23,18,6,12,10,19,12,21,20,24,28,39,26,22,19,21,32,54,73,50,16,23,60,45,78,47,58,100,100,100,100,100,100,100,100,92,100,100,81,66,48,25,18,18,35,29,25,26,26,27,28,20,26,44,40,43,59,56,65,61,14,19,6,3,8,8,-1,-1,-1,-1,-1
50,-1,-1,-1,-1,-1,-1,-1,-1,12,6,4,5,6,5,2,3,9,12,7,11,7,6,3,10,25,15,34,21,11,11,6,5,16,29,22,8,22,31,39,42,52,49,81,100,100,100,100,97,100,64,46,31,17,16,12,12,8,13,10,5,6,6,7,7,9,7,6,13,20,23,29,27,35,49,67,76,83,90,78,100,100,100,100,83,69,97,100,63,54,55,46,51,17,13,12,16,18,16,33,20,20,15,27,39,23,25,26,27,32,31,41,35,31,29,27,32,62,85,56,23,38,66,100,74,40,99,100,100,100,100,100,100,100,100,100,100,84,68,49,37,23,17,13,12,15,15,15,14,9,8,35,67,35,91,62,18,14,14,7,10,4,5,24,31,-1,-1,-1,-1,-1
51,-1,-1,-1,-1,-1,-1,-1,-1,10,5,2,6,6,3,2,3,5,10,11,9,14,11,3,8,22,16,24,15,8,8,6,5,7,26,35,24,24,24,42,43,55,68,74,100,100,100,100,100,100,60,37,72,40,26,25,15,9,6,10,7,4,6,7,11,11,2,7,15,18,25,31,34,33,46,68,72,81,94,67,100,91,100,100,100,78,93,95,100,58,59,43,56,32,8,13,14,21,18,18,27,9,19,16,33,46,20,26,22,25,36,33,37,36,36,36,35,43,73,91,52,19,36,68,83,14,97,100,100,100,100,100,100,100,100,100,100,74,77,77,50,29,13,11,10,10,9,9,9,7,6,29,64,58,68,69,34,24,14,8,2,11,11,22,18,-1,-1,-1,-1,-1
52,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,5,7,3,5,2,2,4,10,11,14,21,17,7,12,11,22,14,22,20,10,15,12,12,29,27,21,33,46,55,51,69,92,97,100,100,80,100,100,34,81,47,85,51,75,72,25,5,5,5,3,7,11,11,28,26,12,19,23,24,31,38,46,49,56,61,87,79,91,100,98,78,100,100,100,100,100,100,100,56,62,70,39,17,12,21,25,24,25,12,6,29,41,54,28,39,17,16,17,35,44,39,45,47,49,56,46,45,68,66,23,62,89,59,64,100,100,100,100,100,100,100,100,100,59,57,73,87,93,78,37,18,9,6,6,2,2,2,3,2,36,68,47,63,57,22,27,10,4,10,32,36,48,55,-1,-1,-1,-1,-1
53,-1,-1,-1,-1,-1,-1,-1,-1,5,3,3,4,8,6,6,4,1,1,4,10,8,21,26,16,11,13,21,21,22,34,31,29,29,24,23,29,28,47,64,72,74,75,100,100,100,100,100,100,83,32,65,82,55,55,100,100,100,32,2,3,3,4,9,10,26,36,34,28,30,30,32,42,53,49,55,66,81,85,94,100,90,73,65,84,100,100,100,100,94,100,90,82,53,22,15,24,29,26,28,30,31,43,26,62,57,23,35,25,21,18,37,41,43,51,52,55,59,43,42,46,47,71,100,100,100,100,100,100,100,100,100,100,100,95,55,75,96,100,73,94,62,25,10,5,5,4,5,4,5,16,33,77,59,58,64,29,32,13,4,11,36,-1,-1,-1,-1,-1,-1,-1,-1
54,-1,-1,-1,-1,-1,-1,-1,-1,2,1,3,4,3,3,6,4,1,2,6,9,7,13,25,20,6,34,34,15,25,51,47,47,42,46,35,29,39,70,71,74,91,93,88,85,88,85,100,100,76,100,52,40,85,91,100,100,100,100,20,6,5,3,4,8,13,33,35,36,30,37,37,36,51,52,62,66,80,79,46,61,52,38,32,20,40,100,100,100,97,100,100,83,56,30,12,12,21,17,18,22,23,29,41,28,42,36,36,42,32,34,21,12,13,15,39,39,60,67,50,35,39,44,79,60,87,64,100,100,97,100,100,100,100,100,81,34,92,100,70,87,81,54,20,14,14,11,9,12,37,38,76,52,57,29,48,35,24,6,30,20,41,-1,-1,-1,-1,-1,-1,-1,-1
55,-1,-1,-1,-1,-1,-1,-1,-1,11,6,3,5,6,7,8,7,1,4,6,9,6,12,21,23,16,62,90,85,79,86,84,82,74,71,65,43,41,56,94,97,100,100,100,100,100,100,100,100,100,94,100,100,100,100,100,100,100,100,80,24,8,4,3,3,7,24,32,38,37,44,47,38,45,53,69,68,81,82,57,30,30,22,19,20,25,45,100,100,91,97,92,89,53,31,19,8,7,8,11,11,12,13,27,35,31,28,29,53,59,61,61,50,44,40,10,32,40,65,70,50,34,29,38,52,100,100,34,100,100,100,100,96,83,100,100,68,60,100,76,88,73,69,45,9,25,13,15,18,40,72,56,100,59,18,15,10,10,24,53,32,46,-1,-1,-1,-1,-1,-1,-1,-1
56,-1,-1,-1,-1,-1,-1,-1,-1,12,5,3,5,4,4,6,9,4,4,4,9,9,13,26,33,43,52,67,86,83,81,74,72,87,73,70,58,32,36,45,63,64,80,77,63,81,87,95,100,100,100,100,100,100,100,100,100,100,100,98,29,8,7,4,10,23,37,36,47,48,38,48,47,39,49,60,42,50,55,33,18,23,17,19,21,20,22,100,100,100,97,100,91,62,35,23,14,7,4,5,14,21,26,29,48,32,38,41,41,64,56,55,68,55,49,46,12,10,20,48,44,21,33,28,48,43,100,70,100,100,100,100,100,100,100,100,100,24,92,100,72,87,72,56,28,20,22,6,20,41,68,34,84,54,11,12,12,21,32,26,46,13,-1,-1,-1,-1,-1,-1,-1,-1
57,-1,-1,-1,-1,-1,-1,-1,-1,7,4,3,6,6,6,8,5,6,3,6,7,7,11,32,52,69,51,89,72,76,79,88,97,76,50,43,42,31,34,36,24,33,36,39,35,47,69,73,100,100,100,100,93,100,100,100,100,80,87,67,31,6,6,5,15,41,63,62,65,71,62,51,48,46,53,62,45,21,24,9,10,2,11,12,23,25,38,86,100,100,100,99,99,65,45,28,18,13,11,10,27,50,60,61,71,61,49,44,42,55,45,58,50,65,54,68,60,32,22,3,22,15,25,45,35,94,78,58,100,100,100,100,100,100,100,95,78,55,47,74,71,67,85,56,26,13,15,15,17,53,72,42,74,46,22,18,34,51,28,54,30,23,-1,-1,-1,-1,-1,-1,-1,-1
58,-1,-1,-1,-1,-1,-1,-1,-1,12,9,4,6,8,4,6,11,8,5,9,10,13,30,33,44,78,60,72,75,69,72,70,81,90,67,40,35,24,25,27,30,14,24,20,24,28,43,55,73,100,100,100,100,91,100,100,100,100,73,28,11,6,14,10,5,44,73,75,79,74,67,81,54,53,37,50,54,36,16,10,19,18,6,5,12,25,45,93,100,100,100,77,100,63,41,31,21,16,19,21,18,53,78,81,88,86,55,58,53,54,51,53,65,53,66,68,79,70,43,34,14,14,16,34,44,51,97,100,100,100,100,100,100,100,100,100,49,42,36,50,70,55,77,63,26,16,22,12,36,33,83,47,67,59,19,40,18,57,46,37,52,29,-1,-1,-1,-1,-1,-1,-1,-1
59,-1,-1,-1,-1,-1,-1,-1,-1,9,14,11,4,4,2,7,5,11,8,21,30,26,49,56,89,63,59,81,75,53,53,39,39,56,66,45,32,29,31,34,20,26,13,18,17,18,21,31,40,58,100,100,100,100,97,100,100,82,69,26,6,17,25,32,26,33,77,76,77,59,86,62,57,49,45,46,18,25,17,33,30,13,11,9,9,19,51,100,100,100,100,80,100,65,37,30,20,17,17,28,25,32,61,59,65,72,65,75,86,86,57,52,59,69,58,61,61,77,66,46,46,23,10,10,21,22,59,97,100,100,85,100,100,100,100,100,96,43,43,42,74,66,96,77,37,21,32,53,39,92,50,55,22,55,51,21,54,28,44,26,34,38,-1,-1,-1,-1,-1,-1,-1,-1
60,-1,-1,-1,-1,-1,2,3,5,5,15,17,11,3,4,11,12,6,11,19,37,47,62,84,72,100,96,90,77,55,42,33,20,28,46,55,33,35,19,36,32,13,16,7,15,17,17,17,27,35,57,100,100,100,100,91,100,83,46,29,4,22,18,42,55,61,80,92,91,59,98,100,68,39,50,78,72,47,22,21,42,37,19,11,15,19,54,100,100,100,100,77,99,63,39,27,18,16,18,27,39,35,46,56,65,73,80,78,85,100,80,54,49,60,74,64,51,58,74,70,63,60,35,20,26,39,37,63,100,100,88,81,100,100,100,100,100,80,54,31,65,61,100,99,54,35,41,64,60,85,100,61,19,17,48,54,29,61,35,21,12,23,-1,-1,-1,-1,-1,-1,-1,-1
61,-1,-1,-1,-1,-1,8,8,8,5,10,15,10,6,7,13,10,13,10,2,21,44,71,84,86,100,57,57,57,40,27,10,11,23,36,43,46,25,37,11,20,13,14,14,7,11,13,10,13,20,17,43,100,100,100,98,100,100,67,36,14,8,8,40,57,76,92,100,100,64,69,84,46,35,88,68,43,73,69,69,30,34,25,12,23,34,55,100,100,80,74,70,97,49,24,25,19,15,29,47,40,39,50,76,77,100,100,93,75,90,90,70,53,59,71,65,57,56,63,71,58,54,57,30,19,28,35,68,100,100,90,79,100,100,100,100,100,71,39,49,94,65,100,100,68,43,35,45,60,34,82,73,27,41,33,42,42,35,40,17,12,8,-1,-1,-1,-1,-1,-1,-1,-1
62,-1,-1,-1,-1,-1,16,7,10,6,8,10,5,8,4,13,11,17,17,11,15,25,67,92,99,100,60,29,36,34,25,6,20,20,32,32,36,42,31,47,21,7,10,12,13,9,10,7,7,4,11,16,37,100,100,100,100,95,87,52,20,8,12,34,56,76,100,100,100,100,63,65,40,25,83,100,100,100,100,54,97,38,18,16,26,43,85,100,100,100,100,93,89,51,12,12,15,14,32,61,61,43,52,84,99,100,100,100,93,82,81,82,77,66,71,65,60,55,61,57,49,39,42,42,20,24,18,64,100,100,95,67,100,100,100,100,100,46,22,53,100,86,100,100,80,59,39,34,35,29,20,34,40,23,56,39,24,20,17,27,17,4,-1,-1,-1,-1,-1,-1,-1,-1
63,-1,-1,-1,-1,-1,17,14,9,11,6,11,5,7,4,12,14,11,22,32,26,21,60,100,91,100,68,32,20,23,32,9,29,34,46,26,16,26,49,26,45,20,9,9,10,21,19,17,12,8,32,34,29,67,100,100,100,96,84,67,33,13,18,45,49,68,100,94,100,100,65,41,23,15,37,89,89,100,100,100,78,63,15,21,45,75,53,100,100,90,100,89,81,46,14,7,15,19,18,44,72,57,59,78,98,99,100,100,100,80,76,76,85,82,65,70,64,63,57,64,51,44,40,40,38,23,17,56,100,100,80,64,100,100,100,100,89,39,15,36,85,100,88,100,88,68,64,46,41,22,10,11,28,36,36,49,30,17,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,-1,-1,-1,-1,-1,9,9,6,12,15,9,8,4,4,11,12,9,17,42,59,51,64,100,80,100,51,24,8,27,23,19,46,48,93,62,19,18,48,73,44,26,11,12,11,38,56,38,28,23,60,88,74,62,100,100,78,91,92,68,46,25,20,45,52,49,70,100,100,86,42,25,9,23,28,32,50,50,71,84,39,33,12,36,76,100,70,100,86,100,82,70,63,35,9,8,19,28,14,20,27,38,69,100,100,100,100,100,100,100,100,100,100,100,100,71,76,71,73,64,64,50,45,39,33,32,15,54,100,100,100,87,76,100,100,100,100,43,22,30,66,98,100,71,92,63,87,81,70,63,36,21,19,20,19,33,33,18,9,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,-1,-1,-1,-1,-1,4,6,5,6,12,15,10,4,6,10,12,8,11,32,59,75,84,100,83,100,44,15,7,18,35,37,46,48,97,100,53,31,9,60,73,41,16,11,17,29,69,89,41,37,59,94,100,100,100,100,75,71,87,69,44,35,34,46,61,50,68,100,100,95,41,21,6,25,23,14,24,23,34,31,34,42,44,42,91,100,100,100,100,82,44,48,50,25,4,10,15,29,23,25,38,57,63,100,100,100,100,100,100,100,100,100,100,100,100,100,70,78,75,77,62,60,48,41,37,28,18,53,100,100,100,100,100,100,100,100,99,49,30,17,56,66,80,100,85,70,81,100,97,92,95,56,35,41,31,19,22,26,19,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,-1,-1,-1,-1,-1,8,7,6,4,5,10,13,9,9,11,14,17,13,31,50,69,91,100,100,100,44,15,17,13,16,22,18,71,92,91,100,81,62,40,44,32,13,8,38,88,100,50,92,33,21,50,84,99,100,100,98,86,100,75,34,31,33,45,61,74,69,100,100,100,74,39,28,12,9,18,19,28,32,65,69,64,79,68,51,100,100,93,97,89,58,24,38,26,8,7,8,15,13,27,17,46,51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,76,70,66,55,66,52,54,62,36,45,100,100,100,94,43,78,100,100,93,37,26,27,24,46,36,62,100,72,69,63,67,69,59,90,45,71,76,34,9,15,19,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,-1,-1,-1,-1,-1,18,16,13,8,3,4,9,13,6,14,16,20,22,26,48,63,89,100,100,100,58,15,15,17,18,8,4,37,100,100,100,100,66,88,59,28,20,26,46,81,100,100,50,84,47,28,23,62,96,100,100,81,100,89,42,24,24,43,57,70,88,100,100,100,100,80,51,40,31,29,36,25,30,89,100,100,100,100,82,80,75,91,84,80,72,41,16,17,8,3,6,2,20,36,40,40,63,83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,76,64,64,60,69,64,78,69,63,100,100,100,86,35,69,100,100,91,32,13,18,25,11,16,18,58,98,91,87,87,100,100,77,67,83,100,84,24,10,10,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,-1,-1,-1,-1,-1,24,12,9,15,10,4,6,10,11,9,10,7,14,8,38,56,75,100,80,100,78,27,12,12,13,3,10,13,36,100,93,100,100,45,73,42,16,13,23,80,100,100,100,71,38,9,28,67,100,79,75,95,88,88,37,20,21,33,56,57,76,100,100,100,100,100,89,61,54,51,49,52,39,56,100,100,100,100,100,68,58,78,59,55,55,29,16,20,11,8,6,11,18,43,42,43,72,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,67,85,79,67,60,76,83,76,75,100,100,88,100,100,100,100,100,100,72,26,17,22,22,13,7,18,51,65,54,52,65,83,92,50,65,70,100,94,24,7,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
